ID;UserID;timestamp;isVisible;version;changesetID;nodes;tags
W66208320;512903;2016-04-07T00:51:23Z;true;19;38366745;"[N4100009045,N26427780]";"[]"
W274444773;1330847;2017-06-10T01:31:27Z;true;3;49411079;"[N122670520,N123139292,N416780652,N122807757,N1722988177]";"[tiger:cfcc=A41,surface=paved,tiger:reviewed=yes,lanes=2,name=Westminster Avenue,tiger:name_base=Westminster,source=TIGER, Bing,tiger:name_type=Ave,highway=residential,oneway=yes,tiger:county=Los Angeles, CA]"
W397528877;10145717;2020-04-10T14:31:22Z;true;6;83369880;"[N4003180453,N559838393,N123613384,N7389640805,N123613390,N4983770973,N123004656]";"[tiger:cfcc=A41,cycleway:both:buffer=yes,cycleway:both=lane,lanes=2,maxspeed=35 mph,name=Main Street,tiger:name_base=Main,tiger:name_type=St,highway=tertiary,cycleway=lane,tiger:county=Los Angeles, CA]"
W397528876;10324071;2019-11-04T14:25:25Z;true;5;76597569;"[N122655578,N1773666837,N123613382,N4003180453]";"[cycleway:both=lane,surface=asphalt,tiger:reviewed=yes,lanes:forward=1,maxspeed=35 mph,lanes:backward=2,tiger:name_type=St,tiger:county=Los Angeles, CA,tiger:cfcc=A41,cycleway:both:buffer=yes,lanes=3,name=Main Street,tiger:name_base=Main,turn:lanes:backward=left|,highway=tertiary,cycleway=lane]"
W397528873;6298126;2017-10-16T22:45:22Z;true;7;52997316;"[N559838395,N1723375903,N122655578]";"[cycleway:both=lane,surface=asphalt,abutters=retail,turn:lanes:forward=left||,tiger:reviewed=no,lanes:forward=3,maxspeed=30 mph,lanes:backward=1,tiger:name_type=St,tiger:county=Los Angeles, CA,tiger:cfcc=A41,cycleway:both:buffer=yes,lanes=4,name=Main Street,tiger:name_base=Main,highway=tertiary,cycleway=lane]"
W397528872;6298126;2017-10-16T22:45:22Z;true;5;52997316;"[N4003180455,N122476479,N123081762]";"[cycleway:both=lane,surface=asphalt,abutters=retail,tiger:reviewed=no,maxspeed=30 mph,tiger:name_type=St,tiger:county=Los Angeles, CA,tiger:cfcc=A41,cycleway:both:buffer=yes,lanes=2,name=Main Street,tiger:name_base=Main,highway=tertiary,cycleway=lane]"
W397528869;6298126;2017-10-16T22:45:21Z;true;6;52997316;"[N123089321,N4003180455]";"[cycleway:both=lane,surface=asphalt,abutters=retail,tiger:reviewed=no,lanes:forward=1,maxspeed=30 mph,lanes:backward=3,tiger:name_type=St,tiger:county=Los Angeles, CA,tiger:cfcc=A41,cycleway:both:buffer=yes,name=Main Street,tiger:name_base=Main,turn:lanes:backward=left||right,highway=tertiary,cycleway=lane]"
W397528863;6298126;2017-10-16T22:45:19Z;true;5;52997316;"[N4003180456,N123089321]";"[cycleway:both=lane,surface=asphalt,abutters=retail,turn:lanes:forward=left|,tiger:reviewed=no,lanes:forward=2,maxspeed=30 mph,lanes:backward=1,tiger:name_type=St,tiger:county=Los Angeles, CA,tiger:cfcc=A41,cycleway:both:buffer=yes,lanes=3,name=Main Street,tiger:name_base=Main,highway=tertiary,cycleway=lane]"
W397528860;6298126;2017-10-16T22:45:19Z;true;6;52997316;"[N123081762,N4003180454]";"[cycleway:both=lane,surface=asphalt,abutters=retail,tiger:reviewed=no,lanes:forward=1,maxspeed=30 mph,lanes:backward=2,tiger:name_type=St,tiger:county=Los Angeles, CA,tiger:cfcc=A41,cycleway:both:buffer=yes,lanes=3,name=Main Street,tiger:name_base=Main,turn:lanes:backward=left|,highway=tertiary,cycleway=lane]"
W397528862;10173440;2019-08-29T12:53:18Z;true;6;73882094;"[N4003180454,N6756931867,N559838395]";"[cycleway:both=lane,surface=asphalt,abutters=retail,tiger:reviewed=no,maxspeed=30 mph,tiger:name_type=St,tiger:county=Los Angeles, CA,tiger:cfcc=A41,cycleway:both:buffer=yes,lanes=2,name=Main Street,tiger:name_base=Main,highway=tertiary,cycleway=lane]"
W791584671;10145709;2020-04-14T02:10:47Z;true;1;83501667;"[N7400166615,N7400166616,N7400166617,N7400166618,N7400166619,N7400166620,N7400166621]";"[access=private,highway=service]"
W13458701;10145804;2019-09-06T13:49:29Z;true;6;74177679;"[N122655565,N122654408,N6777170349,N6777170346,N559841266,N123004664]";"[tiger:cfcc=A41,tiger:reviewed=no,name=Rennie Avenue,tiger:name_base=Rennie,tiger:name_type=Ave,highway=residential,tiger:county=Los Angeles, CA]"
W514227535;703694;2020-06-06T04:35:37Z;true;18;86268012;"[N373567134,N373567143,N373567144,N373567147,N4450945358,N122476479,N3695660269,N7412799781,N7412799780,N7412799746,N7300497632,N7300497633,N7300497634,N7300497635,N7300497637,N7300497638,N373529891,N373529884,N122787423,N6484304242,N3860594592,N3879312055,N7597235977,N373568341,N26427711,N2896462781,N373568224,N373568229,N373568233,N373568235,N373568237,N1723414768,N201859099,N373568255,N6965574960,N6196760487,N6196760485,N297107106,N297107107,N6196786558,N6196786561,N297107108,N297107109,N511178587,N373567134]";"[name=Venice,place=neighbourhood]"
W13290874;1330847;2017-06-10T01:12:35Z;true;8;49411079;"[N122634696,N122634702,N122634705,N122634708]";"[tiger:cfcc=A41,name=San Juan Avenue,tiger:name_base=San Juan,tiger:name_type=Ave,highway=residential,oneway=yes,tiger:county=Los Angeles, CA]"
W13290873;703694;2019-11-11T05:55:20Z;true;6;76887687;"[N122634691,N6965543391,N559828686]";"[tiger:cfcc=A41,tiger:reviewed=no,name=San Juan Avenue,tiger:name_base=San Juan,tiger:name_type=Ave,highway=residential,tiger:county=Los Angeles, CA]"
W13290875;1330847;2017-06-10T01:12:36Z;true;5;49411079;"[N122634716,N122634719,N122634723]";"[tiger:cfcc=A41,tiger:reviewed=no,name=San Juan Avenue,tiger:name_base=San Juan,tiger:name_type=Ave,highway=residential,tiger:county=Los Angeles, CA]"
W408470200;512903;2016-04-07T00:51:14Z;true;1;38366745;"[N4103924310,N4103924309,N4103924308]";"[natural=tree_row]"
W408470202;512903;2016-04-07T00:51:14Z;true;1;38366745;"[N4103924325,N4103924326,N4103924323,N4103924322,N4103924321]";"[natural=tree_row]"
W408470213;703694;2019-07-07T01:01:51Z;true;4;71971881;"[N4103924352,N4103924350,N4103924331,N4103924335,N4103924336,N4103924338,N4103924339,N4103924341,N4103924343,N4103924349,N4103924360,N4103924365,N4103924368,N4103924373,N4103924378,N4103924381,N4103924383,N4103924386,N4103924388,N4103924411,N4103924420,N4103924425,N4103924428,N4103924429,N4103924440,N4103924444,N4103924445,N4103924448,N4103924447,N4103924443,N4103924437,N4103924418,N4103924403,N4103924392,N4103924389,N4103924387,N4103924385,N4103924382,N4103924379,N4103924376,N4103924372,N4103924370,N4103924367,N4103924366,N4103924364,N4103924361,N4103924356,N4103924355,N4103924352]";"[addr:housenumber=3400,website=https://www.smgov.net/Departments/CCS/content.aspx?id=32769,addr:state=CA,landuse=grass,name=South Beach Park,addr:street=Barnard Way,leisure=park,addr:city=Santa Monica]"
W408470241;512903;2016-04-07T00:51:17Z;true;1;38366745;"[N559387854,N4103924446,N4103924442,N4103924441,N4103924435,N4103924426,N4103924413]";"[service=parking_aisle,highway=service]"
W408470227;2904447;2018-11-03T19:01:07Z;true;2;64148817;"[N4103924441,N4103924453,N4103924464]";"[service=parking_aisle,highway=service,oneway=yes]"
W408470228;2904447;2018-11-03T19:01:07Z;true;2;64148817;"[N4103924472,N4103924454,N4103924442]";"[service=parking_aisle,highway=service,oneway=yes]"
W408470230;2904447;2018-11-03T19:01:07Z;true;2;64148817;"[N4103924458,N4103924452,N4103924435]";"[service=parking_aisle,highway=service,oneway=yes]"
W751844917;10145800;2019-12-03T11:02:31Z;true;1;77870738;"[N7028387824,N7028387822,N7028387823]";"[highway=service]"
W751844916;10145800;2019-12-03T11:02:31Z;true;1;77870738;"[N7028387820,N7028387821,N7028387824]";"[access=private,highway=service]"
W13468725;703694;2019-11-11T05:55:20Z;true;8;76887687;"[N122939048,N559838401,N122655559,N122654412,N122608136,N123302002,N123004666,N123749444,N122996821,N123670569,N122714118,N122608998,N123508118,N122620739,N123397721,N559844884,N122634705,N122905091,N123431540,N123645154,N6965543393,N122919240]";"[tiger:cfcc=A41,tiger:reviewed=no,name=6th Avenue,tiger:name_base=6th,tiger:name_type=Ave,highway=residential,tiger:county=Los Angeles, CA]"
W414514261;1586930;2016-04-29T22:54:08Z;true;1;38990904;"[N4156494395,N4156494422,N4156494400,N4156494416,N4156494383,N4156494385,N4156494348,N4156494328,N4156494361,N4156494339,N4156494395]";"[lacounty:ain=4240012023,building:units=2,lacounty:bld_id=419054821979,building=residential,ele=11.8,height=3.4,start_date=1911]"
W414514260;1586930;2016-04-29T22:54:07Z;true;1;38990904;"[N4156493130,N4156493154,N4156493115,N4156493112,N4156493091,N4156493094,N4156493086,N4156493077,N4156493079,N4156493070,N4156493130]";"[lacounty:ain=4239003006,building:units=2,lacounty:bld_id=419416821419,building=residential,ele=13.8,height=7.0,start_date=1953]"
W414514269;1586930;2016-04-29T22:54:09Z;true;1;38990904;"[N4156494568,N4156494578,N4156494590,N4156494618,N4156494564,N4156494538,N4156494522,N4156494513,N4156494496,N4156494466,N4156494568]";"[lacounty:ain=4240013023,building:units=1,lacounty:bld_id=419831822040,building=house,ele=13.2,height=5.4,start_date=1952]"
W414514268;1586930;2016-04-29T22:54:09Z;true;1;38990904;"[N4156493527,N4156493509,N4156493526,N4156493514,N4156493524,N4156493504,N4156493575,N4156493608,N4156493586,N4156493593,N4156493527]";"[lacounty:ain=4239003032,building:units=1,lacounty:bld_id=419749821632,building=house,ele=10.3,height=4.4,start_date=1953]"
W414514265;1586930;2016-04-29T22:54:08Z;true;1;38990904;"[N4156493891,N4156493828,N4156493804,N4156493810,N4156493730,N4156493734,N4156493731,N4156493737,N4156493721,N4156493763,N4156493891]";"[lacounty:ain=4240013004,building:units=5,lacounty:bld_id=419249821747,building=apartments,ele=14.6,height=7.0,start_date=1964]"
W414514264;1586930;2016-04-29T22:54:08Z;true;1;38990904;"[N4156494454,N4156494447,N4156494473,N4156494485,N4156494533,N4156494552,N4156494475,N4156494482,N4156494425,N4156494407,N4156494454]";"[lacounty:ain=4240012024,building:units=2,lacounty:bld_id=419118822002,building=residential,ele=11.8,height=3.5,start_date=1912]"
W414514267;1586930;2016-04-29T22:54:09Z;true;1;38990904;"[N4156493035,N4156493027,N4156493033,N4156492979,N4156492972,N4156492970,N4156492962,N4156492968,N4156492959,N4156493008,N4156493035]";"[lacounty:ain=4239008029,building:units=1,lacounty:bld_id=419944821346,building=house,ele=11.9,height=5.9,start_date=1924]"
W414514252;1586930;2016-04-29T22:54:06Z;true;1;38990904;"[N4156493349,N4156493301,N4156493373,N4156493377,N4156493443,N4156493455,N4156493486,N4156493511,N4156493480,N4156493484,N4156493349]";"[lacounty:ain=4239008014,building:units=5,lacounty:bld_id=419943821558,building=apartments,ele=12.2,height=6.3,start_date=1962]"
W414514258;1586930;2016-04-29T22:54:07Z;true;1;38990904;"[N4156494572,N4156494599,N4156494571,N4156494576,N4156494560,N4156494535,N4156494543,N4156494524,N4156494536,N4156494514,N4156494572]";"[lacounty:ain=4240012024,building:units=2,lacounty:bld_id=419081822040,building=residential,ele=12.2,height=3.8,start_date=1912]"
W414514254;1586930;2016-04-29T22:54:07Z;true;1;38990904;"[N4156492905,N4156492906,N4156492901,N4156492917,N4156492925,N4156492921,N4156492934,N4156492939,N4156492948,N4156492922,N4156492905]";"[lacounty:ain=4239008004,building:units=4,lacounty:bld_id=419642821301,building=residential,ele=10.6,height=3.6,start_date=1912]"
W414514255;1586930;2016-04-29T22:54:07Z;true;1;38990904;"[N4156494585,N4156494610,N4156494586,N4156494579,N4156494534,N4156494507,N4156494489,N4156494465,N4156494478,N4156494476,N4156494585]";"[lacounty:ain=4240013025,building:units=4,lacounty:bld_id=419731822034,building=residential,ele=14.0,height=5.9,start_date=1910]"
W414514247;1586930;2016-04-29T22:54:05Z;true;1;38990904;"[N4156494294,N4156494308,N4156494323,N4156494357,N4156494272,N4156494238,N4156494223,N4156494206,N4156494222,N4156494217,N4156494294]";"[lacounty:ain=4240013010,building:units=2,lacounty:bld_id=419368821948,building=residential,ele=13.0,height=4.9,start_date=1908]"
W414514246;1586930;2016-04-29T22:54:05Z;true;1;38990904;"[N4156493905,N4156493941,N4156493922,N4156493914,N4156493888,N4156493895,N4156493846,N4156493835,N4156493838,N4156493827,N4156493905]";"[lacounty:ain=4239003026,building:units=1,lacounty:bld_id=419992821774,building=house,ele=10.0,height=4.0,start_date=1928]"
W414514249;1586930;2016-04-29T22:54:06Z;true;1;38990904;"[N4156494131,N4156494106,N4156494246,N4156494234,N4156494322,N4156494326,N4156494336,N4156494365,N4156494349,N4156494386,N4156494131]";"[lacounty:ain=4240013029,building:units=3,lacounty:bld_id=419599821952,building=apartments,ele=15.7,height=7.7,start_date=1922]"
W414514248;1586930;2016-04-29T22:54:06Z;true;1;38990904;"[N4156493450,N4156493423,N4156493436,N4156493419,N4156493505,N4156493503,N4156493607,N4156493637,N4156493618,N4156493652,N4156493450]";"[lacounty:ain=4239003033,building:units=3,lacounty:bld_id=419700821641,building=apartments,ele=15.4,height=9.4,start_date=2001]"
W414514243;1586930;2016-04-29T22:54:05Z;true;1;38990904;"[N4156493319,N4156493355,N4156493368,N4156493332,N4156493313,N4156493318,N4156493308,N4156493287,N4156493285,N4156493317,N4156493319]";"[lacounty:ain=4239008015,building:units=1,lacounty:bld_id=419992821535,building=house,ele=10.0,height=3.7,start_date=1948]"
W414514244;1586930;2016-04-29T22:54:05Z;true;1;38990904;"[N4156493751,N4156493762,N4156493748,N4156493756,N4156493716,N4156493704,N4156493666,N4156493646,N4156493662,N4156493647,N4156493751]";"[lacounty:ain=4239003030,building:units=1,lacounty:bld_id=419855821688,building=house,ele=10.0,height=4.4,start_date=1954]"
W414514236;1586930;2016-04-29T22:54:04Z;true;1;38990904;"[N4156493945,N4156493949,N4156493900,N4156493853,N4156493923,N4156493927,N4156493973,N4156493971,N4156494052,N4156494092,N4156493945]";"[lacounty:ain=4240013034,building:units=1,lacounty:bld_id=419435821834,building=house,ele=17.0,height=9.1,start_date=1920]"
W414514235;1586930;2016-04-29T22:54:04Z;true;1;38990904;"[N4156493799,N4156493831,N4156493788,N4156493800,N4156493732,N4156493711,N4156493729,N4156493720,N4156493728,N4156493705,N4156493799]";"[lacounty:ain=4239003029,building:units=1,lacounty:bld_id=419882821722,building=house,ele=10.5,height=4.8,start_date=1952]"
W414514238;1586930;2016-04-29T22:54:04Z;true;1;38990904;"[N4156493150,N4156493128,N4156493171,N4156493168,N4156493178,N4156493180,N4156493224,N4156493243,N4156493234,N4156493247,N4156493150]";"[lacounty:ain=4239008009,building:units=3,lacounty:bld_id=419768821464,building=apartments,ele=13.5,height=7.7,start_date=1987]"
W414514232;1586930;2016-04-29T22:54:03Z;true;1;38990904;"[N4156493600,N4156493624,N4156493638,N4156493657,N4156493645,N4156493660,N4156493611,N4156493606,N4156493561,N4156493536,N4156493600]";"[lacounty:ain=4239008017,building:units=1,lacounty:bld_id=420029821644,building=house,ele=11.0,height=4.9,start_date=1945]"
W414514234;1586930;2016-04-29T22:54:04Z;true;1;38990904;"[N4156493290,N4156493274,N4156493267,N4156493261,N4156493256,N4156493242,N4156493303,N4156493315,N4156493343,N4156493367,N4156493290]";"[lacounty:ain=4239008022,building:units=3,lacounty:bld_id=420212821521,building=apartments,ele=10.9,height=4.1,start_date=1926]"
W414514221;1586930;2016-04-29T22:54:03Z;true;1;38990904;"[N4156493162,N4156493163,N4156493160,N4156493157,N4156493111,N4156493089,N4156493172,N4156493183,N4156493188,N4156493202,N4156493162]";"[lacounty:ain=4239008008,building:units=3,lacounty:bld_id=419730821439,building=apartments,ele=13.8,height=7.6,start_date=1965]"
W414514220;1586930;2016-04-29T22:54:03Z;true;1;38990904;"[N4156494420,N4156494382,N4156494375,N4156494330,N4156494283,N4156494303,N4156494296,N4156494327,N4156494341,N4156494360,N4156494420]";"[lacounty:ain=4240012020,building:units=1,lacounty:bld_id=419018821968,building=house,ele=12.9,height=4.7,start_date=1922]"
W414514223;1586930;2016-04-29T22:54:03Z;true;1;38990904;"[N4156492653,N4156492660,N4156492664,N4156492675,N4156492670,N4156492676,N4156492667,N4156492674,N4156492644,N4156492642,N4156492653]";"[lacounty:ain=4239008036,building:units=2,lacounty:bld_id=419704821208,building=residential,ele=13.2,height=6.9,start_date=1907]"
W414514218;1586930;2016-04-29T22:54:03Z;true;1;38990904;"[N4156493627,N4156493622,N4156493630,N4156493678,N4156493676,N4156493669,N4156493621,N4156493614,N4156493626,N4156493592,N4156493627]";"[]"
W414514219;1586930;2016-04-29T22:54:03Z;true;1;38990904;"[N4156493584,N4156493585,N4156493615,N4156493609,N4156493692,N4156493733,N4156493706,N4156493723,N4156493702,N4156493740,N4156493610,N4156493579,N4156493572,N4156493560,N4156493563,N4156493533,N4156493584]";"[]"
W425636629;3851440;2016-06-17T21:07:19Z;true;1;40104775;"[N4249255718,N4249255720,N4249255717,N4249255719,N4249255714,N4249255711,N4249255718]";"[lacounty:ain=4240007010,building:units=3,lacounty:bld_id=417627822022,building=apartments,ele=14.0,height=4.1,start_date=1923]"
W425636625;3851440;2016-06-17T21:07:19Z;true;1;40104775;"[N4249255721,N4249255716,N4249255710,N4249255713,N4249255712,N4249255715,N4249255721]";"[lacounty:ain=4240010015,building:units=1,lacounty:bld_id=2014073360630000,building=house,ele=14.9,height=6.1,start_date=2012]"
W414514294;1586930;2016-04-29T22:54:13Z;true;1;38990904;"[N4156494151,N4156494158,N4156494221,N4156494213,N4156494268,N4156494287,N4156494282,N4156494305,N4156494087,N4156494048,N4156494062,N4156494060,N4156494151]";"[lacounty:ain=4240013041,building:units=1,lacounty:bld_id=419343821911,building=house,ele=16.6,height=8.4,start_date=1992]"
W414514293;1586930;2016-04-29T22:54:13Z;true;1;38990904;"[N4156493357,N4156493380,N4156493366,N4156493372,N4156493333,N4156493300,N4156493288,N4156493279,N4156493286,N4156493275,N4156493334,N4156493345,N4156493357]";"[lacounty:ain=4239003002,building:units=2,lacounty:bld_id=2014073361570000,building=residential,ele=13.7,height=6.6,start_date=1927]"
W414514295;1586930;2016-04-29T22:54:13Z;true;1;38990904;"[N4156493236,N4156493230,N4156493225,N4156493213,N4156493222,N4156493210,N4156493273,N4156493307,N4156493278,N4156493282,N4156493268,N4156493263,N4156493236]";"[lacounty:ain=4239008023,building:units=1,lacounty:bld_id=420181821501,building=house,ele=10.9,height=4.3,start_date=1926]"
W414514283;1586930;2016-04-29T22:54:11Z;true;1;38990904;"[N4156493667,N4156493648,N4156493633,N4156493636,N4156493625,N4156493612,N4156493629,N4156493613,N4156493693,N4156493710,N4156493703,N4156493717,N4156493667]";"[lacounty:ain=4239008018,building:units=2,lacounty:bld_id=420056821677,building=residential,ele=10.7,height=4.5,start_date=1921]"
W414514282;1586930;2016-04-29T22:54:11Z;true;1;38990904;"[N4156493393,N4156493395,N4156493385,N4156493383,N4156493350,N4156493351,N4156493342,N4156493340,N4156493322,N4156493276,N4156493378,N4156493404,N4156493393]";"[lacounty:ain=4239003036,building:units=2,lacounty:bld_id=419615821544,building=residential,ele=10.3,height=4.0,start_date=1951]"
W414514285;1586930;2016-04-29T22:54:11Z;true;1;38990904;"[N4156494224,N4156494200,N4156494186,N4156494168,N4156494183,N4156494178,N4156494251,N4156494267,N4156494279,N4156494302,N4156494285,N4156494299,N4156494224]";"[lacounty:ain=4239003022,building:units=1,lacounty:bld_id=419898821931,building=house,ele=11.2,height=4.0,start_date=1919]"
W414514284;1586930;2016-04-29T22:54:11Z;true;1;38990904;"[N4156493709,N4156493634,N4156493643,N4156493631,N4156493688,N4156493691,N4156493696,N4156493755,N4156493753,N4156493768,N4156493738,N4156493722,N4156493709]";"[lacounty:ain=4240013005,building:units=1,lacounty:bld_id=419238821691,building=house,ele=15.1,height=7.2,start_date=1951]"
W414514280;1586930;2016-04-29T22:54:11Z;true;1;38990904;"[N4156494249,N4156494340,N4156494342,N4156494359,N4156494406,N4156494387,N4156494389,N4156494292,N4156494273,N4156494266,N4156494253,N4156494259,N4156494249]";"[lacounty:ain=4240012024,building:units=2,lacounty:bld_id=419129821960,building=residential,ele=13.6,height=5.5,start_date=1912]"
W414514287;1586930;2016-04-29T22:54:12Z;true;1;38990904;"[N4156493051,N4156493056,N4156493066,N4156493060,N4156493071,N4156493025,N4156493022,N4156493016,N4156493002,N4156493015,N4156492985,N4156493045,N4156493051]";"[lacounty:ain=4239008004,building:units=4,lacounty:bld_id=419585821372,building=residential,ele=12.8,height=5.6,start_date=1912]"
W414514289;1586930;2016-04-29T22:54:12Z;true;1;38990904;"[N4156493995,N4156494033,N4156494013,N4156494014,N4156493950,N4156493953,N4156493894,N4156493873,N4156493845,N4156493839,N4156493866,N4156493847,N4156493995]";"[lacounty:ain=4239003017,building:units=4,lacounty:bld_id=419738821801,building=residential,ele=15.1,height=7.9,start_date=1964]"
W414514288;1586930;2016-04-29T22:54:12Z;true;1;38990904;"[N4156494086,N4156494056,N4156494084,N4156494081,N4156494093,N4156494096,N4156494099,N4156494090,N4156494128,N4156494145,N4156494122,N4156494156,N4156494086]";"[lacounty:ain=4239003020,building:units=1,lacounty:bld_id=419842821878,building=house,ele=11.6,height=4.0,start_date=1950]"
W414514272;1586930;2016-04-29T22:54:09Z;true;1;38990904;"[N4156493996,N4156493957,N4156493936,N4156493942,N4156493925,N4156493958,N4156494054,N4156494073,N4156494065,N4156494075,N4156493991,N4156493996]";"[lacounty:ain=4239003018,building:units=1,lacounty:bld_id=2014073360680000,building=house,ele=12.2,height=5.6,start_date=1923]"
W414514271;1586930;2016-04-29T22:54:09Z;true;1;38990904;"[N4156493442,N4156493407,N4156493464,N4156493475,N4156493555,N4156493558,N4156493577,N4156493599,N4156493578,N4156493581,N4156493442]";"[lacounty:ain=4239003008,building:units=5,lacounty:bld_id=419436821613,building=apartments,ele=12.5,height=5.6,start_date=1964]"
W414514273;1586930;2016-04-29T22:54:10Z;true;1;38990904;"[N4156492685,N4156492894,N4156492666,N4156492654,N4156492658,N4156492649,N4156492656,N4156492651,N4156492665,N4156492680,N4156492681,N4156492685]";"[lacounty:ain=4239008003,building:units=1,lacounty:bld_id=2014073359200000,building=house,ele=13.9,height=7.4,start_date=1912]"
W414514276;1586930;2016-04-29T22:54:10Z;true;1;38990904;"[N4156494423,N4156494419,N4156494410,N4156494402,N4156494412,N4156494379,N4156494512,N4156494517,N4156494539,N4156494562,N4156494545,N4156494557,N4156494423]";"[lacounty:ain=4240013013,building:units=1,lacounty:bld_id=419476822004,building=house,ele=12.6,height=4.3,start_date=1922]"
W414514275;1586930;2016-04-29T22:54:10Z;true;1;38990904;"[N4156493993,N4156493984,N4156494008,N4156494057,N4156494029,N4156494020,N4156494023,N4156494007,N4156494009,N4156494001,N4156494002,N4156493993]";"[lacounty:ain=4239003026,building:units=1,lacounty:bld_id=419944821831,building=house,ele=8.9,height=2.8,start_date=1928]"
W413241929;1586930;2016-04-25T05:35:36Z;true;1;38847644;"[N4145971041,N4145971052,N4145971021,N4145971006,N4145971041]";"[]"
W413241924;1586930;2016-04-25T05:35:36Z;true;1;38847644;"[N4145970183,N4145970600,N4145970297,N4145970224,N4145970244,N4145970234,N4145970425,N4145970384,N4145970177,N4145970118,N4145970129,N4145970109,N4145970104,N4145970074,N4145970080,N4145970026,N4145970183]";"[]"
W413241923;1586930;2016-04-25T05:35:36Z;true;1;38847644;"[N4145969468,N4145969466,N4145969552,N4145969641,N4145969520,N4145969512,N4145969514,N4145969513,N4145969508,N4145969481,N4145969492,N4145969484,N4145969480,N4145969464,N4145969468]";"[]"
W413241926;1586930;2016-04-25T05:35:36Z;true;1;38847644;"[N4145969792,N4145969821,N4145969769,N4145969746,N4145969792]";"[]"
W413241925;1586930;2016-04-25T05:35:36Z;true;1;38847644;"[N4145969728,N4145969708,N4145969827,N4145969854,N4145969846,N4145969896,N4145969907,N4145969898,N4145969899,N4145969874,N4145969872,N4145969843,N4145969954,N4145969998,N4145969984,N4145970002,N4145969979,N4145970050,N4145969782,N4145969697,N4145969706,N4145969685,N4145969728]";"[]"
W413241927;1586930;2016-04-25T05:35:36Z;true;1;38847644;"[N4145971032,N4145971094,N4145971030,N4145970932,N4145971032]";"[]"
W413241932;1586930;2016-04-25T05:35:36Z;true;1;38847644;"[N4145970604,N4145970654,N4145970462,N4145970422,N4145970604]";"[]"
W413241934;1586930;2016-04-25T05:35:36Z;true;1;38847644;"[N4145969825,N4145969849,N4145969743,N4145969726,N4145969825]";"[]"
W413241937;1586930;2016-04-25T05:35:36Z;true;1;38847644;"[N4145969541,N4145969581,N4145969582,N4145969601,N4145969587,N4145969528,N4145969541]";"[]"
W413241936;1586930;2016-04-25T05:35:36Z;true;1;38847644;"[N4145970259,N4145970270,N4145970283,N4145970322,N4145970276,N4145970237,N4145970259]";"[]"
W413241939;1586930;2016-04-25T05:35:37Z;true;1;38847644;"[N4145970160,N4145970217,N4145970207,N4145970214,N4145970196,N4145970133,N4145970160]";"[]"
W413241930;1586930;2016-04-25T05:35:36Z;true;1;38847644;"[N4145969762,N4145969935,N4145969805,N4145969632,N4145969762]";"[]"
W413241944;52797;2020-03-10T15:38:55Z;true;2;82014377;"[N4145969721,N4145969724,N4145969729,N4145969727,N4145969731,N4145969753,N4145969777,N4145969736,N4145969757,N4145969772,N4145969801,N4145969822,N4145969861,N4145969892,N4145969909,N4145969931,N4145969921,N4145969915,N4145969968,N4145970006,N4145969776,N4145969914,N4145969887,N4145969897,N4145969791,N4145969763,N4145969758,N4145969580,N4145969583,N4145969565,N4145969570,N4145969563,N4145969636,N4145969677,N4145969694,N4145969659,N4145969654,N4145969647,N4145969645,N4145969644,N4145969648,N4145969652,N4145969650,N4145969651,N4145969655,N4145969658,N4145969660,N4145969662,N4145969665,N4145969670,N4145969669,N4145969671,N4145969672,N4145969676,N4145969678,N4145969679,N4145969680,N4145969681,N4145969684,N4145969688,N4145969692,N4145969696,N4145969700,N4145969704,N4145969707,N4145969711,N4145969718,N4145969721]";"[lacounty:ain=4286004009,name=Google Los Angeles,office=it,wikipedia=en:Binoculars Building,lacounty:bld_id=417068821179,wikidata=Q194004,building=yes,ele=22.1,height=13.8,start_date=1992]"
W413241943;1586930;2016-04-25T05:35:37Z;true;1;38847644;"[N4145969507,N4145969517,N4145969385,N4145969351,N4145969348,N4145969342,N4145969343,N4145969341,N4145969411,N4145969393,N4145969392,N4145969384,N4145969412,N4145969404,N4145969574,N4145969705,N4145969507]";"[lacounty:ain=4286004006,name=Google Los Angeles,office=it,lacounty:bld_id=417297820936,building=yes,ele=15.1,height=7.6,start_date=1979]"
W413241946;1586930;2016-04-25T05:35:37Z;true;1;38847644;"[N4145970320,N4145970410,N4145970443,N4145970393,N4145970398,N4145970356,N4145970310,N4145970303,N4145970255,N4145970210,N4145970320]";"[lacounty:ain=4286018067;4286018068,building:units=1,lacounty:bld_id=416184821343;416198821324,building=house,ele=20.1,height=11.4,start_date=2008]"
W413241945;1586930;2016-04-25T05:35:37Z;true;1;38847644;"[N4145970107,N4145970088,N4145970018,N4145970036,N4145970007,N4145969986,N4145969916,N4145969948,N4145970111,N4145970100,N4145970107]";"[building=yes]"
W413241948;1586930;2016-04-25T05:35:38Z;true;1;38847644;"[N4145970076,N4145970068,N4145970063,N4145970055,N4145970044,N4145970031,N4145970047,N4145970045,N4145970130,N4145970168,N4145970076]";"[lacounty:ain=4286019021,building:units=2,lacounty:bld_id=416284821261,building=residential,ele=16.1,height=7.0,start_date=1905]"
